"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""onload\",\"body\",\"body\",\"121\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""subject\",\"random\",\"1\",\"143\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""order\",\"col\",\"0_1_2_3_4\",\"143\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""order\",\"row\",\"1_0_2_3_4\",\"144\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""events\",\"open_close\",\"1_1\",\"144\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"10,31.279998779296875\",\"1298\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"11,31.279998779296875\",\"1308\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"11,32.279998779296875\",\"1319\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"12,32.279998779296875\",\"1387\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"19,32.279998779296875\",\"1428\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"27,34.279998779296875\",\"1615\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"40,36.279998779296875\",\"1626\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"49,37.279998779296875\",\"1637\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"60,40.279998779296875\",\"1649\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"66,41.279998779296875\",\"1659\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"75,43.279998779296875\",\"1670\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"82,44.279998779296875\",\"1682\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"88,45.279998779296875\",\"1691\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a1\",\"96,46.279998779296875\",\"1702\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseout\",\"a1\",\"out\",\"1716\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"1,46.279998779296875\",\"1759\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"b1\",\"\",\"1760\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"b2\",\"0 ; 138\",\"1761\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"2,46.279998779296875\",\"1779\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"4,45.279998779296875\",\"1790\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"5,45.279998779296875\",\"1823\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"5,44.279998779296875\",\"1834\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"6,44.279998779296875\",\"1845\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"7,44.279998779296875\",\"1858\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"9,43.279998779296875\",\"1867\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"10,43.279998779296875\",\"1899\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"11,43.279998779296875\",\"2184\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"12,43.279998779296875\",\"2216\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"13,43.279998779296875\",\"2238\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"15,43.279998779296875\",\"2316\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"19,44.279998779296875\",\"2326\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"22,46.279998779296875\",\"2337\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"24,48.279998779296875\",\"2348\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"24,49.279998779296875\",\"2359\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseout\",\"a2\",\"out\",\"2370\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b2\",\"31,0.2800000011920929\",\"2453\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"b2\",\"\",\"2454\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"a2\",\"0 ; 138\",\"2455\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b2\",\"31,1.2799999713897705\",\"2461\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b2\",\"32,1.2799999713897705\",\"2468\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b2\",\"32,2.2799999713897705\",\"2480\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b2\",\"32,3.2799999713897705\",\"2501\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b2\",\"33,3.2799999713897705\",\"2523\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b2\",\"35,3.2799999713897705\",\"2852\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b2\",\"38,3.2799999713897705\",\"2863\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b2\",\"42,2.2799999713897705\",\"2873\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b2\",\"47,0.2800000011920929\",\"2884\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseout\",\"b2\",\"out\",\"2896\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"88,46.279998779296875\",\"2933\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"a2\",\"\",\"2936\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"b2\",\"0 ; 138\",\"2936\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a2\",\"98,44.279998779296875\",\"2943\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseout\",\"a2\",\"out\",\"2952\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"4,40.279998779296875\",\"2961\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"b2\",\"\",\"2964\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"b3\",\"69 ; 138\",\"2965\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"9,38.279998779296875\",\"2971\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"11,38.279998779296875\",\"2983\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"13,38.279998779296875\",\"2993\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"13,37.279998779296875\",\"3004\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"14,37.279998779296875\",\"3026\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"15,37.279998779296875\",\"3201\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"16,36.279998779296875\",\"3212\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"17,36.279998779296875\",\"3223\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"19,36.279998779296875\",\"3233\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"21,36.279998779296875\",\"3245\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"23,36.279998779296875\",\"3255\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"26,37.279998779296875\",\"3266\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"32,38.279998779296875\",\"3278\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"35,40.279998779296875\",\"3289\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"40,41.279998779296875\",\"3299\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"48,41.279998779296875\",\"3310\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"56,41.279998779296875\",\"3321\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"68,41.279998779296875\",\"3324\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a3\",\"80,39.279998779296875\",\"3627\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseout\",\"a3\",\"out\",\"3638\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"14,28.279998779296875\",\"3650\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"b3\",\"\",\"3652\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"b4\",\"0 ; 0\",\"3653\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"28,26.279998779296875\",\"3662\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"36,23.279998779296875\",\"3671\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"38,22.279998779296875\",\"3683\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"38,23.279998779296875\",\"3826\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"38,24.279998779296875\",\"3836\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"38,25.279998779296875\",\"3861\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"39,27.279998779296875\",\"3869\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"40,29.279998779296875\",\"3881\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"40,32.279998779296875\",\"3890\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"41,37.279998779296875\",\"3901\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"41,40.279998779296875\",\"3912\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"41,45.279998779296875\",\"3926\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"a4\",\"41,48.279998779296875\",\"3934\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseout\",\"a4\",\"out\",\"3946\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"41,0.2800000011920929\",\"4223\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"b4\",\"\",\"4229\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"a4\",\"0 ; 0\",\"4230\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"40,0.2800000011920929\",\"4262\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"40,2.2799999713897705\",\"4273\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"39,2.2799999713897705\",\"4285\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"38,4.279999732971191\",\"4295\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"36,6.279999732971191\",\"4305\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"33,12.279999732971191\",\"4316\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"30,15.279999732971191\",\"4328\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"24,20.279998779296875\",\"4338\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"19,24.279998779296875\",\"4349\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"10,30.279998779296875\",\"4360\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"7,32.279998779296875\",\"4371\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"5,34.279998779296875\",\"4382\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"3,34.279998779296875\",\"4393\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"2,34.279998779296875\",\"4448\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b4\",\"0,34.279998779296875\",\"4481\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseout\",\"b4\",\"out\",\"4495\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"97,31.279998779296875\",\"4519\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"a4\",\"\",\"4521\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mouseover\",\"a3\",\"69 ; 69\",\"4521\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"91,30.279998779296875\",\"4527\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"85,28.279998779296875\",\"4535\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"79,28.279998779296875\",\"4547\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"73,26.279998779296875\",\"4557\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"71,26.279998779296875\",\"4568\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"68,23.279998779296875\",\"4580\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"65,23.279998779296875\",\"4590\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"62,23.279998779296875\",\"4601\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"60,23.279998779296875\",\"4613\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"57,23.279998779296875\",\"4622\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"54,23.279998779296875\",\"4634\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"52,23.279998779296875\",\"4645\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"48,23.279998779296875\",\"4656\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"45,23.279998779296875\",\"4667\","-1"
"1435","v3","","3_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:42",""mousemove\",\"b3\",\"44,23.279998779296875\",\"4678\","-1"
